Product ID,Product Rating,Review Comments,Purchase Date,Return Date,Review Date,Category,
PROD-CSaJ-4611,5,"Good shoes, very comfortable out of the box.  I've worn them for a couple of hours.  They have the best support, and they're light and comfy.  I'm 5'3"" and weigh 180",2023-03-29,2023-04-08,2023-03-30,Clothing_Shoes_and_Jewelry,
PROD-TaG-8019,5,"I bought this for a little girl's birthday and it was a huge success. The additional styling tools are okay, but really I payed the extra money for this doll versus the one without the additional tools because this one has a better dress that is a little truer to the actual Elsa dress with the sheer",2024-07-20,,2024-08-11,Toys_and_Games,
PROD-KS-3286,4,"Great story, I loved both characters. The chemistry between them was hot and steamy. I just wanted to read more about the people, places and people that we met in the book. The story was well written and kept me engaged.I absolutely loved this book! I was given this book by",2024-05-01,,2024-05-03,Kindle_Store,
PROD-SaO-6977,4,I love these shorts however sometimes it does pinch and it has to be readjusted.,2023-03-24,,2023-04-17,Sports_and_Outdoors,
PROD-B-5339,3,"Cary Grant was gorgeous, suave, a very good actor, and at times could be a controlling and confused man. Dyan Cannon writes about Mr. Grant with openness, and yes, is is HER autobiography as well as his biography in a sense. Covering the years from her start in Hollywood to just about the current da",2022-06-17,,2022-07-06,Books,
PROD-TaHI-4598,5,"You won't go wrong purchasing this set, as long as you keep your hands clean.Very nice.I bought this for a friend, and he is a very nice person.  He is very happy with it.  I am a bit skeptical about the price, as it is not the best price.  I have the most expensive knives in the world, but I am rea",2024-01-11,2024-01-15,2024-01-14,Tools_and_Home_Improvement,
PROD-E-1009,5,"Replaced an Arock board, that had an AC adapter, which was a nice upgrade.",2024-11-01,2024-11-06,2024-11-04,Electronics,
PROD-E-9005,4,Not as substantial as I would have selected but adequate for my job,2023-11-03,,2023-11-20,Electronics,
PROD-KS-1409,2,"The author tried to make the mystery/romance novel cute, but I could not really get into the book. Would not really recommend.",2023-02-25,,2023-03-15,Kindle_Store,
PROD-KS-1409,5,Love this story!!! It was different then the other stories that is in this series in that had a lot of humor. I  couldn't stop reading!!!,2024-11-11,,2024-11-15,Kindle_Store,
PROD-B-4483,4,I like it. Very detailed and interesting.I really enjoyed this book.  It's been a long time since I,2022-09-28,2022-10-10,2022-09-30,Books,
PROD-MaT-6514,4,"This movie is basically two people who are trying to make a living. One is a person who is self-conscious about the fact that his life is around him, and the other is a person who is afraid of him. Both of them have some kind of problem with the fact that they are a woman and have to do it because t",2024-08-04,2024-08-18,2024-08-06,Movies_and_TV,
PROD-B-1525,4,"Super color and helps. Leather, an alloy of materials and a cold steel, is the only one",2024-03-21,2024-04-04,2024-03-22,Books,
PROD-E-1319,2,Thre of them in one go. The only problem is that it's kind of hard to find,2022-05-30,2022-06-13,2022-06-01,Electronics,
PROD-TaHI-4432,2,"Disappointed.  It would not split some logs I could split with a maul.  The motor takes a couple seconds to spool up for each stroke, which is annoying.  The design requiring both hands to engage probably keeps some lawyer happy somewhere but is very clumsy to operate.",2022-05-04,,2022-05-09,Tools_and_Home_Improvement,
PROD-HaK-9689,4,"I bought 2 and they are functional but made from cheaper material than I expected.

This isn't a deal breaker for me, but be forewarned, they seem to be made out of aluminum that is only slightly thicker than a disposable casserole pan (that can be purchased from the grocery store).

Sense I bought ",2024-08-24,2024-08-29,2024-09-09,Home_and_Kitchen,
PROD-SaO-6977,5,"Don't buy expensive poles, these are a great quality and comfortable for the money. I would recommend to anyone who wants a good pole, but want to have a solid solid pole. I like it.",2022-10-05,,2022-10-08,Sports_and_Outdoors,
PROD-TaHI-5422,3,"I have my chains sharpened professionally when they begin to cut crooked due to uneven wear.  Otherwise, I touch them myself as soon as they fail to cut uniform shavings.  This usually occurs after about an hour of cutting hardwoods or two hours of softwoods.  If the bar gets into the dirt or you hi",2024-05-10,,2024-05-25,Tools_and_Home_Improvement,
PROD-TaHI-3677,1,Did not work well at all. The only reason I did not rate this is because I just wanted a,2024-02-13,2024-02-26,2024-02-16,Tools_and_Home_Improvement,
PROD-CSaJ-3547,5,I'm so happy I didn't have to wear the knee pads.  I also have a wide,2022-09-30,2022-10-04,2022-10-02,Clothing_Shoes_and_Jewelry,
PROD-B-7572,5,"Absolutely mind bogglingly superb!! What a collection of alien life forms!! Foster is insane, and I hope he stays that day for a long, long, long, long time, and continues to share that magnificent insanity with us!",2024-03-15,,2024-04-10,Books,
PROD-PS-8668,1,"This product claims to be a large bowl but I can't even fit my fist into it, my bulldog could use this as a muzzle.  It's picturesd with a Lab dog my dog is smaller than most Lab dogs.",2022-01-08,,2022-01-20,Pet_Supplies,
PROD-B-4483,5,Love reading the Outlander books.  I love the writing.  The plot is just amazing. ,2024-05-18,2024-05-24,2024-05-19,Books,
PROD-E-4923,4,"Nice case.  Basic black leather feels plastic - gy, stiff, but should provide a strong protection.  Fits my Galaxy Note pro 12.2 with keyboard.",2023-12-10,,2023-12-19,Electronics,
PROD-E-9727,5,"Works amazing!
This is the most inexpensive electronic technology I think I have ever bought and yet the best results. my house is large (twice the average home) and I only had coverage within one part of the house. after installing this unit I have a strong signal around my entire house and all the",2022-08-20,2022-08-29,2022-09-13,Electronics,
PROD-HaK-4258,3,Love the print and color of these rugs but they are very very thin. Great accent pieces but the runner is an unusual size and the small area rug is very small.,2022-02-02,,2022-02-07,Home_and_Kitchen,
PROD-PS-7304,5,"My dog is picky about treats.  She's a picky eater, so I'm pretty",2022-03-10,2022-03-24,2022-03-13,Pet_Supplies,
PROD-MaT-2291,5,I was very pleased to find this movie as well. I saw it for the first time last night and I am very happy I did.  The acting was superb. The story line was believable and well told.  The acting was good.  I liked the movie.  The acting was a bit too predictable.  I also liked the fact that it was a ,2022-04-10,2022-04-19,2022-04-11,Movies_and_TV,
PROD-E-4923,5,The lights work great. It looks great and the materials are good. I also like the fact that the bottom is adjustable. The front of the camera is adjustable and the back is adjustable. The only thing I wish it had been a little bit wider was,2023-04-25,2023-04-30,2023-04-26,Electronics,
PROD-PS-9797,3,"Nice idea but flimsy in construction.  Given that you're trying to control your dog, the dog pulls or tries to get it off by pawing his face, the strap and plastic construction are way too flimsy.  I would rather pay more and have a quality product.  Nice concept, low quality.",2023-08-16,,2023-09-11,Pet_Supplies,
PROD-TaG-2489,5,Love the watch and GPS.  Great addition to my collection of wristbands!This is a pretty,2023-10-16,2023-10-24,2023-10-19,Toys_and_Games,
PROD-PS-8668,4,"It took about 10 minutes of grunting and tugging and bending of the nylon rods that run lengthwise on each side of the roof. However, now that it's put together, I'm very impressed with it. Getting my kitty into it is a different matter. Unlike those hard plastic carriers, this entire pack is made o",2023-09-11,,2023-10-05,Pet_Supplies,
PROD-CSaJ-1106,5,He loves this shirt.  It is cooler than the t-shirt he usually wears and it travels well.,2023-03-29,,2023-04-09,Clothing_Shoes_and_Jewelry,
PROD-CSaJ-9279,5,"I usually never buy my usual size, but this is a perfect fit for me. I'm 5'10"" and it fits perfectly. The material is soft, so it doesn't slip down. I wear it in the winter, and it's warm and cozy. I would definitely buy more.I love these shoes!  I have had many pairs of these since I",2022-12-25,2023-01-05,2022-12-27,Clothing_Shoes_and_Jewelry,
PROD-HaK-5889,5,OXO products never disappoint. We have had the best of them all. They are strong and sturdy.,2022-04-07,,2022-04-10,Home_and_Kitchen,
PROD-MaT-9785,3,good memories of an old program I used to enjoy.  Acting and stories are a bit dated but I enjoyed them nonethelessa,2024-02-20,,2024-03-04,Movies_and_TV,
PROD-TaHI-4598,5,"I have been using the crap out of this tool here in Afghanistan, and it haven't dissapointed me at all.",2024-05-02,,2024-05-14,Tools_and_Home_Improvement,
PROD-KS-2679,3,"This collection is okay.  Not a whole lot of detail but it's still a good read.  I read it in one sitting, I can't wait to read the next one.  I recommend this collection.  I'm a fan.This is a good story. The characters are well developed. The story is well written and the story is very well told. T",2023-01-12,,2023-01-14,Kindle_Store,
PROD-CSaJ-9928,5,"I believe that as I go to the gym, I will need to make sure I get the correct",2023-04-07,2023-04-12,2023-04-10,Clothing_Shoes_and_Jewelry,
PROD-TaG-3504,4,Only reason i gave it a four star instead of a five star is because the box smelt of ciggeret smoke an the box looked like someome tryed breaking into. (This is rite after the ups guy droped it off to me so i no it wasent a neibor trying to steal.) The dolls seems to be okay. i no my fouryear old wi,2024-08-06,,2024-08-26,Toys_and_Games,
PROD-KS-2679,4,I felt this was a well written story with good grammar and structure. Riley started out as a typical woman who worried too much about what others would think. As the story progresses you see her coming into her own. Jensen was as a typical bad boy in the military. For a short story the author did gr,2024-05-03,,2024-05-10,Kindle_Store,
PROD-MaT-6635,5,"I actually thought this new film was a bit too violent for my taste, but I was just blown away by how the film manages to capture the emotions of a couple of the characters. The film is well done and in good hands, and it's definitely worth watching.The series was cancelled by a network after only t",2023-05-13,2023-05-26,2023-05-15,Movies_and_TV,
PROD-TaHI-4432,5,Very nice shelf and the material is well made. Very good quality. Nice little light.,2024-07-10,,2024-07-11,Tools_and_Home_Improvement,
PROD-SaO-2654,5,"These were a gift for a friend and they were a good purchase.Nice bag for the price.I bought this for a friend,",2023-01-26,2023-02-08,2023-01-28,Sports_and_Outdoors,
PROD-CSaJ-3615,2,"Fit as expected, but you can't go wrong with these.

The only reason I ordered the other pair was that",2022-03-22,,2022-03-23,Clothing_Shoes_and_Jewelry,
PROD-TaG-3504,4,My son loves the light up colors and the wooden trains. We also have the Clue train set so we can play with our younger children and have a great time. This is a great toy and we will be using it for years to come.,2023-03-21,2023-03-28,2023-03-23,Toys_and_Games,
PROD-E-9727,5,This is the second one that I have bought and it is a nice little bag. I just wanted a pair of ear buds for my office and,2022-02-01,2022-02-15,2022-02-02,Electronics,
PROD-HaK-1053,5,"Excellent mug, great detail, just as pictured and just as described, works as expected",2024-09-07,,2024-10-02,Home_and_Kitchen,
PROD-SaO-7227,5,"I own several of these and all I can say is that they work great.  I've used them for over a year and have had no issues whatsoever.
I use them for camping hunting fishing and just everyday use, never disappointed.  They hold color, don't bleed in wash, and have many no traditional uses, whatever yo",2023-02-23,,2023-03-05,Sports_and_Outdoors,
PROD-E-1949,5,"This case has held up for about 8 months with two little male monsters. It has been dropped, thrown, drug, bounced, tossed, tickled, abused, hit, kicked, stood on, and fought over on a daily basis. Now that I write this review I'm starting to think that two-year-olds should not have an iPad. However",2023-10-21,,2023-11-05,Electronics,
PROD-E-4923,3,This didn't last as long as I expected.  I've had mine for a couple of years,2024-12-28,2025-01-04,2024-12-30,Electronics,
PROD-SaO-5741,3,I bought 2 of these. They fit well and feel comfortable. The only reason I ordered 2 is because I had a bad run. The ring was not secure. The edge of the ring is not where it should be. If it was secure it would have been a little more comfortable.,2024-11-16,,2024-11-18,Sports_and_Outdoors,
PROD-TaHI-4432,5,Bought this pump for new plumbing fixtures and the finish is good.  The pump is strong and the finish is fine.  I am using it for the first time in,2024-08-19,,2024-08-21,Tools_and_Home_Improvement,
PROD-MaT-5803,3,"Ok, I'll admit that I was a little disappointed with this film.  There were a few moments in the film that were a bit dated.  The acting was okay, but it was a bit over the top.  The acting was good.  I liked the movie.  The acting was a bit over the top.  I'm not sure if it was a comedy or somethin",2023-02-21,2023-02-24,2023-02-23,Movies_and_TV,
PROD-KS-7912,3,The first two books were great....book three....not so much....it was pretty slow...with almost no tension. I would have left it at two.,2023-03-30,,2023-04-02,Kindle_Store,
PROD-SaO-4733,5,Used to mount a BSA scope with weaver rings on a Ruger M77 357. Very easy installation and standard tools required. No alterations required.,2024-05-05,,2024-05-14,Sports_and_Outdoors,
PROD-PS-5119,5,"My dog has had skin bacteria issue on and off for a while because of his age and immunity.  I read the reviews on this item and had tried the Zymox brand for his ear yeast infections and this stuff performed pretty miraculously.

The shampoo is amazingly rich and thick.  It smells good and does a mu",2023-04-17,,2023-05-16,Pet_Supplies,
PROD-SaO-1750,5,"Alright, the shipping is dumb... I'm sure everyone is used to that now.  But, this thing WORKS.  I don't live in a jungle, but I figured an 8 dollar machete would work on all the thorny vines that infest the campsite I use.  It did that and more.  I cut down saplings as well.  The edge isn't razor s",2024-10-19,,2024-11-12,Sports_and_Outdoors,
PROD-KS-3286,3,"Initiation by Fire is the second book in the series. I really enjoyed this book. It has a lot of action, suspense, intrigue, and some hot sex. It is definitely a quick read. I look forward to reading more from this author.This was an excellent read. The characters were strong, likable, and the story",2023-06-12,,2023-06-14,Kindle_Store,
PROD-HaK-7126,5,unpacked and used as soon as it arrived.  I was a little surprised how well this one,2024-10-01,2024-10-09,2024-10-04,Home_and_Kitchen,
PROD-PS-7252,4,"I really like this seed and have been buying it for about a year. It's the cleanest, safest, and most nutritious I've found in this price range. My cockatiels don't complain, they eat it, but they don't get excited over it like they have with the cheaper sweetened and colored seeds. They do have mor",2022-10-14,,2022-11-01,Pet_Supplies,
PROD-SaO-2139,5,Perfect for keeping the cold ground off while you sleep. The straps are an amazing addition. So convenient and simple to stow and pack.,2022-05-01,,2022-05-30,Sports_and_Outdoors,
PROD-MaT-2291,5,Very interesting with a different twist where you see the tables turned on the Nazi.,2022-06-02,,2022-06-26,Movies_and_TV,
PROD-HaK-8433,5,"Makes great crepes. Takes some time to make the crepes but it's worth it.Very pretty.I bought this for a friend, and she",2022-01-14,2022-01-20,2022-01-17,Home_and_Kitchen,
PROD-HaK-1053,5,Great Seller. Item just like it.Great quality and just what I needed for my kitchen! ,2022-11-06,2022-11-16,2022-11-09,Home_and_Kitchen,
PROD-TaG-4593,5,"Playmobil always delivers a great product. As a psychologist and play therapist, I recommend them highly.",2022-05-04,,2022-05-28,Toys_and_Games,
PROD-TaHI-4752,4,"The flush is quick!  We have the wide-sided flush and it is just perfect!  The other two we had were the flush and the flush ring was a little too close to the saw. It is a good value, and it is going to be a great purchase for the money. I have a few of these in the house and they are a little heav",2024-09-16,2024-09-19,2024-09-17,Tools_and_Home_Improvement,
PROD-KS-2424,5,I fell in love with this book and the characters. I loved how they were both strong and determined. I felt the pain they endured. I loved the fact that the main character was truly,2024-04-22,2024-05-06,2024-04-25,Kindle_Store,
PROD-TaHI-3803,5,NEED TO HAVE! This little tool has the quality and power of a professional tool. I have used it twice now and the tool is a solid and reliable product. This tool is very reliable and it is well worth the price. I would recommend it.This is an excellent product.  I love it.  I have the most beautiful,2023-08-11,2023-08-24,2023-08-14,Tools_and_Home_Improvement,
PROD-E-6038,5,"These are *great*. Replaced an ancient set of 10"" Fischer speakers that had been with me since college (they were circuit breaker protected, fortunately!). These are primarily used for theater fronts, and they have great sound.",2023-01-03,2023-01-14,2023-01-09,Electronics,
PROD-PS-7252,5,"I have always used weewee pads for my Chihuahua - vet's suggestion.  I have never had to  care about how thick or deodorized they were.  Every one works fine; so to me the cheapest is best since my dog uses one per week or two.

If you have a big dog or pony these might not be so good.  But who need",2023-05-09,,2023-05-28,Pet_Supplies,
PROD-B-2084,5,"I've always found the Isaac and Juliette story to be a bit boring, but I'm just glad I read it. The main character is a bit of a ""good guy"" and that's what made",2023-12-27,2023-12-31,2023-12-29,Books,
PROD-SaO-5741,5,I am a C-4 quadriplegic and the users backpack to carry pretty much everything I need for the day on the back of either my power chair or manual wheelchair. Backpack is very comfortable and forms well to my back. Pockets are all very easily accessible (I don't have hand function but I can easily acc,2024-04-11,,2024-04-21,Sports_and_Outdoors,
PROD-MaT-3045,4,"French movie with subtitles, but it has the quality of a good movie. The movie has a lot of heart and is very informative. The music is great. The movie is very well acted and the acting is very good.",2023-04-08,2023-04-21,2023-04-09,Movies_and_TV,
PROD-MaT-2291,5,"I was blown away by this movie, and the acting was superb. There were a few moments in the movie that I missed. The script and directing were top notch. The acting was flawless. The acting was excellent. The acting was superb. The special effects were excellent. The special effects were excellent. T",2022-03-06,2022-03-15,2022-03-08,Movies_and_TV,
PROD-SaO-2654,5,"I ordered this pack, approximately, 2.5lbs, which is about as big as I could carry. I had to adjust the straps, but it is okay. This pack is very large and it is well made. It is a perfect size for my size 7.5-8.5 hips. It is very comfortable to wear, and the fact that it is a little heavier than I ",2024-09-01,2024-09-15,2024-09-02,Sports_and_Outdoors,
PROD-PS-7252,5,"This is my second time purchasing The Tree. My Flemish Giant peed on the first one and there was no way to clean it, since it's made with untreated wood and sisal. It's strong and well constructed, holding up to being gnawed and tossed around by a pretty large guy. There are no small parts for littl",2022-06-19,,2022-07-05,Pet_Supplies,
PROD-KS-1520,5,OMG what a story!! I loved it and the characters. I will definitely be reading the next one. I read this book in the last few days and have enjoyed it so much I can't wait to read it.,2023-11-10,2023-11-21,2023-11-11,Kindle_Store,
PROD-MaT-5803,5,I didn't know matthew mcconaughey had so much SWAGG! The movie keep my attention the entire time. It did not have a typical resolution nor was it predictable leading up to it. It was well written and well portrayed. It was convincing and real. I wish more movies were this well developed.,2022-03-29,,2022-04-28,Movies_and_TV,
PROD-B-3340,4,"Reading the Oregon Files is a fun, engaging and informative read.  There is a strong interest in the two main characters and the story takes the reader through the trials and tribulations of the Oregon family",2024-08-31,2024-09-13,2024-09-01,Books,
PROD-PS-3591,3,"These seem to be good quality. The only problem is that it's kind of hard to put the bottom on top. The plastic part is also hard to put on the sides.I have used this product for about a year now, and it works great",2023-07-29,,2023-08-01,Pet_Supplies,
PROD-TaHI-5422,5,"I was looking for a white plastic mailbox post that would fit a large mailbox (Solar Group E1600), that wasn't over $100. I liked the idea of the vortex anchor for this, but the reviews of that were horrible, so I used a standard pressure treated 4x4. The post slides right over it and then you use l",2022-03-09,,2022-04-08,Tools_and_Home_Improvement,
PROD-MaT-6881,4,"Not sure what is going on here, but it is a pretty good movie. I was just blown away by the way the movie moves.  The acting was okay, the plot was interesting, and the special",2022-02-02,,2022-02-05,Movies_and_TV,
PROD-MaT-2519,3,Being a Star Trek fan I approached this Finnish homage to the franchise with some trepidation.  Apart from the costumes there was really no attempt to emulate the moral fortitude of our well known heroes such as Spock and Captain Kirk.  In this version morality flew out of the window.  That said I w,2024-03-26,,2024-04-07,Movies_and_TV,
PROD-SaO-2139,4,"Well made hat.  Soft and comfortable.  Great quality.  Also, it's been used to wash my hands.  I am very happy",2023-05-08,2023-05-21,2023-05-10,Sports_and_Outdoors,
PROD-MaT-5803,5,One of the all time best movies I ever saw. I saw it for the first time last night,2023-11-11,2023-11-16,2023-11-14,Movies_and_TV,
PROD-KS-2535,4,I got this book for free. The author has a good grasp on how to make a book.I read this book in the last few days and have enjoyed it. The characters are well written and well developed. I would highly recommend this book.I really enjoyed this book. The first book was a,2022-06-10,2022-06-13,2022-06-12,Kindle_Store,
PROD-TaHI-4432,5,So far it's been great.  I love the look and feel of this lamp.  I'm using it for painting the rooms I'm working in and the,2024-06-14,2024-06-22,2024-06-15,Tools_and_Home_Improvement,
PROD-CSaJ-3615,5,"I purchased these shoes for my husband and he absolutely love them!! :) He's in sales you he is on his feet all day long and he keeps thanking me for buying them for him. Plus they are very well made, comfortable and also very stylist. Both my Husband and I think they are great find and well worth t",2024-03-23,,2024-04-05,Clothing_Shoes_and_Jewelry,
PROD-SaO-6925,5,"I ordered these in size small.  I am 6'1"", 180lbs, and ordered a size Large.  The fit is perfect and the fit is tight. ",2023-07-14,,2023-07-16,Sports_and_Outdoors,
PROD-E-4923,4,"I have two. I have a 9"" wide screen and two inch thick screen. I have one. I have a 5"" wide screen. I have the 6"" wide screen and two inch thick screen. I have the 7"" wide screen. I have the 8"" wide screen. I have the 9"" wide screen and the 7"" wide screen. I have the 10"" wide screen and the 7"" wide ",2023-04-13,2023-04-22,2023-04-15,Electronics,
PROD-TaG-8019,5,Rinsed cerakote in my 3oz paasche glass bottle easily and cleaning was a breeze on my h-set single action airbrush,2024-02-18,2024-02-25,2024-03-11,Toys_and_Games,
PROD-HaK-3646,4,"Bought a couple of these to go on my Coleman stove under my Coleman Camp oven&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Coleman-2000016462-Camp-Oven-13-5-x-12-9-x-3-3-Inch/dp/B0009PURJA/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Coleman 2000016462 Camp Oven, 13.5 x 12.9 x 3.3 Inch</",2023-05-20,,2023-05-25,Home_and_Kitchen,
PROD-HaK-3927,5,"nice really sends the air out of the room.Very good quality.Nice, sturdy, and functional.  Great for the price. ",2022-11-12,2022-11-17,2022-11-15,Home_and_Kitchen,
PROD-SaO-8428,5,"This thing is the coolest!! It's perfect for my little hands, doesn't have a complicated lock to close, and exactly what I was looking for. I've been wanting a small versatile knife. It exceeded my expectations,  and it will be used daily.

I received a discount in return for my honest review.",2024-03-08,,2024-03-14,Sports_and_Outdoors,
PROD-KS-1409,4,Christina Grey Cooper is giving us an inside look at her characters.  This is a must read.I read this book in the last few days and have enjoyed it. The characters are well written and well developed. I look forward to reading more from this author.It was a good book and a good read. I will read mor,2022-01-11,,2022-01-13,Kindle_Store,
PROD-MaT-6881,5,"By reputation, Meryl Streep seals her legend in this hardly observed crime who-dunnit receiving no Oscar nod or Academy mention for a performance that is astoundingly real in its exactness in the character of Lindy Chamberlain charged with the murder of her own daughter in the Australia back water, ",2023-07-07,2023-07-12,2023-07-12,Movies_and_TV,
PROD-TaG-3266,5,Great case just in case. Cute. Not too big. Great for baby.,2024-07-08,2024-07-17,2024-07-11,Toys_and_Games,
PROD-E-6310,5,Great tablet. Ive been using it for a few days now and its had very few hiccups (writing this with the tablet now). Runs smooth and very responsive though i highly recommend the keyboard as typing on a touch screen is a bit less fun than on a real keyboard. The apps are also mostly made for the phon,2022-02-23,2022-02-27,2022-03-15,Electronics,
PROD-E-4946,2,"It's not so friendly, but you get what you pay for",2023-10-27,,2023-10-30,Electronics,
PROD-TaG-6930,5,"This case is the perfect companion for your Minecraft minis!!  The compartments are actually big enough that you can get two into most of them to double its effective storage.  Some of the Minecraft minis are bigger and don't fit with two in one compartment, but for the most part they work great.  I",2024-04-27,,2024-05-02,Toys_and_Games,
PROD-KS-1488,5,"These books are fantastic. If you have read the previous books in the series, you know what the story is about.",2023-05-13,2023-05-26,2023-05-14,Kindle_Store,
PROD-TaHI-5010,5,"This is a sharp knife.  I love the finish.  The blade is a little sharp,",2022-12-14,2022-12-21,2022-12-16,Tools_and_Home_Improvement,
PROD-TaG-9348,4,"Door broke off constantly, at first it was easy to pop back on but now I can't get it on anymore.  Otherwise it's pretty good quality, the figures are nice but my son just uses the castle with his angry birds figures",2022-10-26,2022-11-02,2022-11-11,Toys_and_Games,
PROD-TaHI-5010,5,Comes with a lit light green strip across the top indicating 'protected' that can serve as a night light.,2023-09-06,,2023-09-11,Tools_and_Home_Improvement,
PROD-E-6947,2,This power supply causes the CPU to fail.  Not sure if it's a technical issue or just a hardware problem.  I am using this,2023-05-31,,2023-06-03,Electronics,
PROD-HaK-3504,1,"This thing SUCKS, it is not an easy to clean. I will admit that I have been using this for a long time and I am not",2024-10-12,2024-10-22,2024-10-13,Home_and_Kitchen,
PROD-TaHI-4432,5,"One of the best values that I have ever owned. I will be purchasing more in the future.I bought this to replace the Schlage 32-60-20 bulb that I replaced with this one.  It works great, and the size is perfect.  I used it for the kitchen and kitchen tables.  I did have to replace the bulb on the kit",2022-10-05,2022-10-13,2022-10-07,Tools_and_Home_Improvement,
PROD-PS-8123,5,"If you want to play with it, you need to take it off!  I have one cat that loves it and the other one hates it.  I think the reason it's so difficult to remove is because it's so thin.  If you're trying to play with it, you have to bend it to the point that it can be attached to the carpet.  I will ",2024-02-18,,2024-02-20,Pet_Supplies,
PROD-B-4483,5,"Typical Grisham page-turner. Who knew there was so much ""action and adventure"" surrounding rural courtrooms. Even got some jets in it.",2023-11-17,,2023-12-16,Books,
PROD-PS-8123,5,"2 of our dogs eat this. The only problem is that it's kind of hard to find. We bought it for our house, and",2022-10-06,2022-10-20,2022-10-09,Pet_Supplies,
PROD-SaO-1750,5,"this mug is the best coffee mug i ever bought. i live in mi, by the tine i walk from the front door to my car in the morning about 20 feet , my coffee used to get cold in my old mug, not anymore, my coffee stays nice and hot for at least 4 hours.",2024-09-08,,2024-09-23,Sports_and_Outdoors,
PROD-CSaJ-4611,1,"DO NOT BUY THE SANDALS! At least SNAKE COLOR. THIS IS NOT CLARKS! Made in China. Very bad! I could not walk around my room in apartment, very slippery sole! When I was walking, I felt like I could fall down easy. VERY UNCOMFORTABLE. Another disappointing moment is they are made from synthetic materi",2023-08-20,,2023-09-12,Clothing_Shoes_and_Jewelry,
PROD-B-4483,4,"This one kept me guessing.  The story is a good one.  The characters are well developed.  The story is interesting, but",2023-05-12,2023-05-21,2023-05-14,Books,
PROD-HaK-9317,5,"Why we never tried this one. The only reason I gave it 4 stars is because I just can't get the suction to run smoothly. The suction is so great, it's like",2022-08-22,,2022-08-23,Home_and_Kitchen,
PROD-KS-7912,2,This is not one of her better stories. The storyline was choppy and abrupt at times and there were multiple editing errors. I have enjoyed her stories so far and will try again but this was fell flat for me.,2023-01-04,,2023-01-24,Kindle_Store,
PROD-SaO-6925,5,"Ok if you got the old ones, you'd have to purchase a new one.Very nice.I bought this for a friend, and he is a big fan.  I used it to make a little makeshift fire starter in our house.  He liked it so much that he bought one for him.  He will probably use it for a lot of things.  It is very easy to ",2024-08-03,,2024-08-04,Sports_and_Outdoors,
PROD-TaHI-3677,4,"I was surprised at how small this ballast is compared to the old ballast. It has a larger amperage rating than the old ballast and the mounting was a bit difficult because you have to drill another hole. It is a few inches shorter than the old models. I tried it and it worked just fine in a very, ve",2023-08-20,,2023-08-25,Tools_and_Home_Improvement,
PROD-MaT-2291,3,I saw this movie in the theatres limited run for Academy qualifications.  Expected much for disappointed as I could not get an emotional attachment when emotion was vital to the storyline.  Also it's hard for non-Japanese to understand the ghost world myths so that may have something to do with it.,2024-04-17,,2024-04-24,Movies_and_TV,
PROD-PS-6573,3,This is the second Drinkwell fountain I have bought and it is a nice fountain for the price.,2023-09-13,2023-09-18,2023-09-16,Pet_Supplies,
PROD-TaHI-4598,4,"Fantastic safe for the money.  I love the tools.  My husband likes it too.  I highly recommend.  The plastic parts are very sturdy, and the cover is very sturdy.  The blades are very sharp, and the blade is very thin.  I would not recommend this product to a friend or family member.Very good product",2024-05-16,,2024-05-17,Tools_and_Home_Improvement,
PROD-MaT-5333,4,"This was an interesting story, and I thought it was good.  There were a few moments in the movie that were a bit over the top, but overall, a great movie.  If you like this type of movie, you will enjoy it.  If you are not into the genre, you will like it.  I would recommend this movie to anyone",2024-09-08,2024-09-19,2024-09-11,Movies_and_TV,
PROD-PS-3591,5,"I love that it has a stretchy design, which is a nice bonus. I have one cat that loves to jump in the middle of the room, and the other is very picky. They both love the sound of the toy, and I love that it has two squeakers.",2024-05-06,2024-05-20,2024-05-08,Pet_Supplies,
PROD-MaT-5803,3,"I was looking forward to this movie and thought it would be a nice addition to my collection. I had not seen it yet, but I am sure I will. I enjoyed it. I had no idea that this film would be so well written and acted. The acting was great. I liked the acting and the movie had a lot of action. I also",2022-06-24,2022-07-07,2022-06-25,Movies_and_TV,
PROD-TaHI-5422,5,"For the money its an excellent value. Its for light duty home use. As long as your not trying to grind 1 inch rebar to a point , you should be OK. I use it for sharpening drill bits and chisels.",2023-12-29,,2024-01-20,Tools_and_Home_Improvement,
PROD-SaO-6925,5,MTECH has stepped their game up considerably ! This thing is indestructible ! Built like a tank and has a sweet sweet design ! Thank you MTECH .... Keep it up !,2024-03-29,,2024-04-11,Sports_and_Outdoors,
PROD-CSaJ-5552,4,"Only 4 stars because the material is so thin and thin.

The only reason I gave it 4 stars is that the front of the shoe is slightly too tight. The front of the shoe is a little smaller than the front",2024-05-31,2024-06-07,2024-06-01,Clothing_Shoes_and_Jewelry,
PROD-E-1319,5,"Shake the walls!!!  This thing is awesome, lotta nice features, super easy to use, and doesn't heat up that much.  I love the sound outta this.",2024-11-11,,2024-12-01,Electronics,
PROD-E-4946,5,"Bought 2 of these cases for my wife.  The two cases are for my wife's desk.  The case is a nice, solid construction and the case is sturdy.  The only thing that is not great about this case is that it is not very",2023-03-29,2023-04-08,2023-03-31,Electronics,
